name,price,currency,rating,reviews_count,availability,url,image_url,source,scraped_at,confidence
"Apple 2023 Mac mini Desktop Computer with Apple M2 Pro chip with 10‑core CPU and 16‑core GPU, 16GB Unified Memory, 512GB SSD Storage, Gigabit Ethernet. Works with iPhone/iPad 4.7",129900.0,,4.7,120.0,Out of Stock,https://www.amazon.in/Apple-Desktop-Computer-10%E2%80%91core-Ethernet/dp/B0BSHSD25X/ref=sr_1_26?dib=eyJ2IjoiMSJ9.WxKoQLB38hEBpA68Rh70R5PkJgdMYvcWIlATvrrmVovrfCU9Cfa4hWldXF6n1tfizTBe6jNYmvIASRhWrsD73rapvKb0287vQCq8dQ5Us6_qrUYREydEZQkTcVlHcMJdLvWA_GTvihS1Vfd6YEwlNRKu8tQckK7dY_a5HJjQzzV0eG8qDn0sVMu-vWsxQIVNm9fKF6TYnhS2uIDpKrBPPX5m0ZHDN8T0hLeZaH0piho.fk4xJirNRb34uwJbfFWp-NPiq3JfQ6PJpzZ3kBh5sd8&dib_tag=se&keywords=iphone&qid=1775038670&sr=8-26&xpid=R7qoTOKdY962W,https://m.media-amazon.com/images/I/61jup8h--XL._AC_UY218_.jpg,dom,2026-04-01T10:17:55.799997Z,0.8074
"20W Apple-Certified USB-C Charger with Lightning Cable | Fast iPhone Charger for iPhone 11, 12, 13, 14, XR, XS/PRO/MAX, SE & iPad | MFi Certified Adapter and Charging Cable Combo 4.2",599.0,,4.2,306.0,Out of Stock,https://www.amazon.in/Original-Apple-Certified-Lightning-Certified-Charging/dp/B0FC6PC2ZP/ref=sr_1_27?dib=eyJ2IjoiMSJ9.WxKoQLB38hEBpA68Rh70R5PkJgdMYvcWIlATvrrmVovrfCU9Cfa4hWldXF6n1tfizTBe6jNYmvIASRhWrsD73rapvKb0287vQCq8dQ5Us6_qrUYREydEZQkTcVlHcMJdLvWA_GTvihS1Vfd6YEwlNRKu8tQckK7dY_a5HJjQzzV0eG8qDn0sVMu-vWsxQIVNm9fKF6TYnhS2uIDpKrBPPX5m0ZHDN8T0hLeZaH0piho.fk4xJirNRb34uwJbfFWp-NPiq3JfQ6PJpzZ3kBh5sd8&dib_tag=se&keywords=iphone&qid=1775038670&sr=8-27&xpid=R7qoTOKdY962W,https://m.media-amazon.com/images/I/618kle5r4QL._AC_UY218_.jpg,dom,2026-04-01T10:17:55.800233Z,0.8074
"iQOO 15R (Dark Knight, 8GB RAM, 256GB Storage) | Snapdragon® 8 Gen 5 Processor | India’s Slimmest Smartphone in 7600mAh Battery* | Segment's Most Stable 144FPS Gaming* 4.2",44998.0,,4.2,285.0,Out of Stock,https://www.amazon.in/iQOO-Snapdragon%C2%AE-Processor-Slimmest-Smartphone/dp/B0GL83ZTP8/ref=sr_1_28?dib=eyJ2IjoiMSJ9.WxKoQLB38hEBpA68Rh70R5PkJgdMYvcWIlATvrrmVovrfCU9Cfa4hWldXF6n1tfizTBe6jNYmvIASRhWrsD73rapvKb0287vQCq8dQ5Us6_qrUYREydEZQkTcVlHcMJdLvWA_GTvihS1Vfd6YEwlNRKu8tQckK7dY_a5HJjQzzV0eG8qDn0sVMu-vWsxQIVNm9fKF6TYnhS2uIDpKrBPPX5m0ZHDN8T0hLeZaH0piho.fk4xJirNRb34uwJbfFWp-NPiq3JfQ6PJpzZ3kBh5sd8&dib_tag=se&keywords=iphone&qid=1775038670&sr=8-28&xpid=R7qoTOKdY962W,https://m.media-amazon.com/images/I/616mnp2HZ7L._AC_UY218_.jpg,dom,2026-04-01T10:17:55.800457Z,0.8074
"iPhone Air 1 TB: Thinnest iPhone Ever, 16.63 cm (6.5″) Display with Promotion up to 120Hz, Powerful A19 Pro Chip, Center Stage Front Camera, All-Day Battery Life; Cloud White 3.3",132490.0,,3.3,,Out of Stock,https://www.amazon.in/iPhone-Air-TB-Thinnest-Promotion/dp/B0FQFVRC1B/ref=sr_1_29?dib=eyJ2IjoiMSJ9.WxKoQLB38hEBpA68Rh70R5PkJgdMYvcWIlATvrrmVovrfCU9Cfa4hWldXF6n1tfizTBe6jNYmvIASRhWrsD73rapvKb0287vQCq8dQ5Us6_qrUYREydEZQkTcVlHcMJdLvWA_GTvihS1Vfd6YEwlNRKu8tQckK7dY_a5HJjQzzV0eG8qDn0sVMu-vWsxQIVNm9fKF6TYnhS2uIDpKrBPPX5m0ZHDN8T0hLeZaH0piho.fk4xJirNRb34uwJbfFWp-NPiq3JfQ6PJpzZ3kBh5sd8&dib_tag=se&keywords=iphone&qid=1775038670&sr=8-29&xpid=R7qoTOKdY962W,https://m.media-amazon.com/images/I/61+0aSXsyGL._AC_UY218_.jpg,dom,2026-04-01T10:17:55.800672Z,0.7494
"AILKIN 20W Fast Charger Adapter with USB C to Lightning Cable (MFi-Certified,6 Months Warranty*) Compatible with iPhone 14/14Plus/14Pro/14Pro max 13/13Pro/13Pro max 12/12Pro/12/11/X/Xr Series & More 3.8 3.8 out of 5 star",669.0,,3.8,395.0,Out of Stock,https://www.amazon.in/AILKIN-Lightning-MFi-Certified-Warranty-Compatible/dp/B0F7DPK6VB/ref=sr_1_30?dib=eyJ2IjoiMSJ9.WxKoQLB38hEBpA68Rh70R5PkJgdMYvcWIlATvrrmVovrfCU9Cfa4hWldXF6n1tfizTBe6jNYmvIASRhWrsD73rapvKb0287vQCq8dQ5Us6_qrUYREydEZQkTcVlHcMJdLvWA_GTvihS1Vfd6YEwlNRKu8tQckK7dY_a5HJjQzzV0eG8qDn0sVMu-vWsxQIVNm9fKF6TYnhS2uIDpKrBPPX5m0ZHDN8T0hLeZaH0piho.fk4xJirNRb34uwJbfFWp-NPiq3JfQ6PJpzZ3kBh5sd8&dib_tag=se&keywords=iphone&qid=1775038670&sr=8-30&xpid=R7qoTOKdY962W,https://m.media-amazon.com/images/I/51z+wkycVXL._AC_UY218_.jpg,dom,2026-04-01T10:17:55.800904Z,0.8074
"Amazfit T-Rex 3 Pro Outdoor Smart Watch 44mm Sapphire AMOLED Display with Flashlight, Ti Bezel, Dual Band GPS, Offline Maps, 25 Days Battery, 10 ATM, 180+ Sports Mode for Android & iPhone, Black Gold 4.4 4.4 out of 5 sta",34999.0,,4.4,315.0,Out of Stock,https://www.amazon.in/Amazfit-Outdoor-Sapphire-Display-Flashlight/dp/B0FX3BWSTK/ref=sr_1_31?dib=eyJ2IjoiMSJ9.WxKoQLB38hEBpA68Rh70R5PkJgdMYvcWIlATvrrmVovrfCU9Cfa4hWldXF6n1tfizTBe6jNYmvIASRhWrsD73rapvKb0287vQCq8dQ5Us6_qrUYREydEZQkTcVlHcMJdLvWA_GTvihS1Vfd6YEwlNRKu8tQckK7dY_a5HJjQzzV0eG8qDn0sVMu-vWsxQIVNm9fKF6TYnhS2uIDpKrBPPX5m0ZHDN8T0hLeZaH0piho.fk4xJirNRb34uwJbfFWp-NPiq3JfQ6PJpzZ3kBh5sd8&dib_tag=se&keywords=iphone&qid=1775038670&sr=8-31&xpid=R7qoTOKdY962W,https://m.media-amazon.com/images/I/71X7pGhbFGL._AC_UY218_.jpg,dom,2026-04-01T10:17:55.801135Z,0.8074
"Best seller iPhone Original Type C to Lightning Charger Cable [MFi Certified, 2 YEAR WARRANTY*] Fast PD Charging Compatible for iPhone 14/14 Pro/ 14 Pro Max/ 13/13 Pro/ 13 Pro Max/ 12/11/XR/XS/X/8 Series 4.2 4.2 out of 5",199.0,,4.2,26.0,Out of Stock,https://www.amazon.in/Original-Lightning-Certified-WARRANTY-Compatible/dp/B0GJKWWQCZ/ref=sr_1_32?dib=eyJ2IjoiMSJ9.WxKoQLB38hEBpA68Rh70R5PkJgdMYvcWIlATvrrmVovrfCU9Cfa4hWldXF6n1tfizTBe6jNYmvIASRhWrsD73rapvKb0287vQCq8dQ5Us6_qrUYREydEZQkTcVlHcMJdLvWA_GTvihS1Vfd6YEwlNRKu8tQckK7dY_a5HJjQzzV0eG8qDn0sVMu-vWsxQIVNm9fKF6TYnhS2uIDpKrBPPX5m0ZHDN8T0hLeZaH0piho.fk4xJirNRb34uwJbfFWp-NPiq3JfQ6PJpzZ3kBh5sd8&dib_tag=se&keywords=iphone&qid=1775038670&sr=8-32&xpid=R7qoTOKdY962W,https://m.media-amazon.com/images/I/51ohf1aKHbL._AC_UY218_.jpg,dom,2026-04-01T10:17:55.801372Z,0.8074
"Hollyland Wireless Magnetic Mini Microphone: Lark A1 Mini Duo Wireless Mic for iPhone15/16/iPad/Android Smartphone with 3-Lv Noise Cancel, 200m Transmission for YouTube Podcast Vlog Content Creation Hollyland Wireless Ma",4278.0,,4.0,,Out of Stock,https://aax-eu-zaz.amazon.in/x/c/JHzvwTQL-n5RawU-hMqlpPwAAAGdSIymhAoAAAH2AQBvbm9fdHhuX2JpZDEgICBvbm9fdHhuX2ltcDEgICCEKb5F/clv1c_ek-wBAf2LbbUzkYbtcp17tqa7UxSKr7sXAJH96CEI8sNeO2uN-eS03xYuSUuZcub8GS_BRiSfIgTuoE1jU1zpdQiqXaVY2rlMi9MBiD5msRVDwAxLI6DYtyd5fh4pvI0wizTXm_BSljO7hYj9gyjtNA04N2JzvVrkcJYzSU6HIebUSt1fkIrwdP85Yv7YYw1NfZrtVW3TR785WR5uV2s6EJbX2wbDWW1jI9HI_jmT-FoNElrb4EIIed5DO6pCh6PR8_mbhhV5Wjh63zsol8biQ-tQuZhzQyXybwe7cQelxuvwyQ-Om8z9_2IBnCQLFPsFKfNJeKk4A2PztYUTn3bFoJrAdaQ6GuMmnVa0NY9iaiCyXOCqrNZ23LTw0bR7bxlbT6iXOvtqvJURDnTAKgTRXlQGap9VuJ2qV7JOh6-tFxPWdO-dzZGc65qw98Udu-mf_TzOlKObXfgFB3zZrt9GHVoY247DF0vx-8RReUB0Y1nGvyi8QSHoyzcgbhsGQAvukivQF82kYs5bg6xmLkDgmcqrJwuM80tm76m9eOCj3CLa_ZlcC9_NWbwRoVeiFNwqzYMW4qZ6MchILp6b5qtQfYV489Nszj2LTaXGf8GkAOBacoUGscnFMgl9BScs7K9guK7G6Zqoxn4wQxVKMNvsL0y7alWuZ_mgZOermS4LSFT5fHbbX1aFIsNe1uNXtkfc0nVfh5VbY50DgpcS4Eu_Rs5-Kc_FD5uXoWjJx9MbTt2BXC5RLE5IzyxZYi9tva0I8OSAL80TmK1k7uAIpjaYEOKXkz2yXrqF29bQrV5WqHaoGL5SZ4S1eMo8bPFicjfWUtBcWVmr0ChVqVMxGedDtpWHEPk26ligLX5cqRfvL1vb0fYYarH8BPsdrlgJTbQY4br9DuZboZvaOc1SyU-R4AcObyLckM6K8sPNfUXdjkIm1bAkLc6LHw-0MV7aDR3GzpR66Vo7jOkPTf5TSQhhBQf0tZrxu3QWy_X1sEbBgx6r9rz8ojzjaE0hLyi1N4AaNBXAQKr5PhNv9J-CUW677k7ZOvpIchsgF0DbGgUn83y6_XNQaT2NT-48REQ3jFFkc0JqHCQ2T8au_xGxth-ID0Nm16s2Y_6RdN-at2SiJhJXoQgqmrr--Ym6fQiqnbHRe10h2dWOdEqGynBlJqz7qLJ8o2kn6m1Yu_KURAcxMg1oSFt8TeHVxeGaUomBlTAJ8Wd1GrUuxMrjh7hSG47NIKZU6tymmvYPeeuZKgM8OSQbrXW589lGClDD2ydK25W1btd5JrllLg7OTwGleszJuxwPnVQ_aLR4qI0mzifZTc3Yn3my9SDTbN4v60DIqXmMV05XdpKFqEG2e7bxYpn0oVFnJaN-JbR85COfmSUrZG_RnZLVtZDER02a5lcDAApuwJ_5UiD44zo-nRTcUrp28qWSlEFeMjXqgWWP6Ba91byQTChssOnhNZnC8Rj3DfNP1mIe4Y4wNLaBjR49agiTgiWUcgUPj1zULf0VkJV00o1aqVHIhFiv81sVpnPJR27dtEyuZJNvaGVB3ErOonmwCFd_G1FRLaJX9QjQiF3Z1vr6wjUhzLofAkenpMk65DL9TQO8dUIb8Eu6wZk7-YAfz0HyxuNIP41LWhM3oRVgf0EIQS_OIQYSUD0lxMrr1w8e9lWYP9UFEO1V2KhIqkFeRg9zyzIZjoqO5DRICaq12cYuCyyqxALMfseVVxDF5awieAQaiEXhz6l57NIaiYFq0UJbg/https://www.amazon.in/gp/aw/d/B0FMQW9LZD/?_encoding=UTF8&pd_rd_plhdr=t&aaxitk=5b7e9d480a78e87197c2550ff1f7e899&hsa_cr_id=0&qid=1775038670&sr=1-1-d1b252a8-8353-460e-bdc6-111d37100a16&aref=V8gALWMvFm&ref_=sbx__sbtcd2_asin_0_bkgd&pd_rd_w=wfNwT&content-id=amzn1.sym.2a0a8b4c-5bf1-4a2d-8738-f92f8244e32a%3Aamzn1.sym.2a0a8b4c-5bf1-4a2d-8738-f92f8244e32a&pf_rd_p=2a0a8b4c-5bf1-4a2d-8738-f92f8244e32a&pf_rd_r=NF0JBAXNXXY89XC0VW7F&pd_rd_wg=Sk1PO&pd_rd_r=5ce90713-30a1-4a29-9ae7-2896770a0c17,"https://m.media-amazon.com/images/I/612ETE0GIHL._AC_SR322,134_CB1169409_QL70_.jpg",dom,2026-04-01T10:17:55.801985Z,0.7494
"Hollyland Lark A1 Duo Wireless Magnetic Microphone for iPhone15/16/iPad/Android Phone, Mini Wireless Mic with 3-Lv Noise Cancel, EQ&Reverb, 6-Lv Gain Control for YouTube Podcast Vlog Content Creation Hollyland Lark A1 Du",4278.0,,4.0,,Out of Stock,https://aax-eu-zaz.amazon.in/x/c/JHzvwTQL-n5RawU-hMqlpPwAAAGdSIymhAoAAAH2AQBvbm9fdHhuX2JpZDEgICBvbm9fdHhuX2ltcDEgICCEKb5F/clv1c_ek-wBAf2LbbUzkYbtcp17tqa7UxSKr7sXAJH96CEI8sNeO2uN-eS03xYuSUuZcub8GS_BRiSfIgTuoE1jU1zpdQiqXaVY2rlMi9MBiD5msRVDwAxLI6DYtyd5fh4pvI0wizTXm_BSljO7hYj9gyjtNA04N2JzvVrkcJYzSU6HIebUSt1fkIrwdP85Yv7YYw1NfZrtVW3TR785WR5uV2s6EJbX2wbDWW1jI9HI_jmT-FoNElrb4EIIed5DO6pCh6PR8_mbhhV5Wjh63zsol8biQ-tQuZhzQyXybwe7cQelxuvwyQ-Om8z9_2IBnCQLFPsFKfNJeKk4A2PztYUTn3bFoJrAdaQ6GuMmnVa0NY9iaiCyXOCqrNZ23LTw0bR7bxlbT6iXOvtqvJURDnTAKgTRXlQGap9VuJ2qV7JOh6-tFxPWdO-dzZGc65qw98Udu-mf_TzOlKObXfgFB3zZrt9GHVoY247DF0vx-8RReUB0Y1nGvyi8QSHoyzcgbhsGQAvukivQF82kYs5bg6xmLkDgmcqrJwuM80tm76m9eOCj3CLa_ZlcC9_NWbwRoVeiFNwqzYMW4qZ6MchILp6b5qtQfYV489Nszj2LTaXGf8GkAOBacoUGscnFMgl9BScs7K9guK7G6Zqoxn4wQxVKMNvsL0y7alWuZ_mgZOermS4LSFT5fHbbX1aFIsNe1uNXtkfc0nVfh5VbY50DgpcS4Eu_Rs5-Kc_FD5uXoWjJx9MbTt2BXC5RLE5IzyxZYi9tva0I8OSAL80TmK1k7uAIpjaYEOKXkz2yXrqF29bQrV5WqHaoGL5SZ4S1eMo8bPFicjfWUtBcWVmr0ChVqVMxGedDtpWHEPk26ligLX5cqRfvL1vb0fYYarH8BPsdrlgJTbQY4br9DuZboZvaOc1SyU-R4AcObyLckM6K8sPNfUXdjkIm1bAkLc6LHw-0MV7aDR3GzpR66Vo7jOkPTf5TSQhhBQf0tZrxu3QWy_X1sEbBgx6r9rz8ojzjaE0hLyi1N4AaNBXAQKr5PhNv9J-CUW677k7ZOvpIchsgF0DbGgUn83y6_XNQaT2NT-48REQ3jFFkc0JqHCQ2T8au_xGxth-ID0Nm16s2Y_6RdN-at2SiJhJXoQgqmrr--Ym6fQiqnbHRe10h2dWOdEqGynBlJqz7qLJ8o2kn6m1Yu_KURAcxMg1oSFt8TeHVxeGaUomBlTAJ8Wd1GrUuxMrjh7hSG47NIKZU6tymmvYPeeuZKgM8OSQbrXW589lGClDD2ydK25W1btd5JrllLg7OTwGleszJuxwPnVQ_aLR4qI0mzifZTc3Yn3my9SDTbN4v60DIqXmMV05XdpKFqEG2e7bxYpn0oVFnJaN-JbR85COfmSUrZG_RnZLVtZDER02a5lcDAApuwJ_5UiD44zo-nRTcUrp28qWSlEFeMjXqgWWP6Ba91byQTChssOnhNZnC8Rj3DfNP1mIe4Y4wNLaBjR49agiTgiWUcgUPj1zULf0VkJV00o1aqVHIhFiv81sVpnPJR27dtEyuZJNvaGVB3ErOonmwCFd_G1FRLaJX9QjQiF3Z1vr6wjUhzLofAkenpMk65DL9TQO8dUIb8Eu6wZk7-YAfz0HyxuNIP41LWhM3oRVgf0EIQS_OIQYSUD0lxMrr1w8e9lWYP9UFEO1V2KhIqkFeRg9zyzIZjoqO5DRICaq12cYuCyyqxALMfseVVxDF5awieAQaiEXhz6l57NIaiYFq0UJbg/https://www.amazon.in/gp/aw/d/B0FMFDSLDP/?_encoding=UTF8&pd_rd_plhdr=t&aaxitk=5b7e9d480a78e87197c2550ff1f7e899&hsa_cr_id=0&qid=1775038670&sr=1-2-d1b252a8-8353-460e-bdc6-111d37100a16&aref=V8gALWMvFm&ref_=sbx__sbtcd2_asin_1_bkgd&pd_rd_w=wfNwT&content-id=amzn1.sym.2a0a8b4c-5bf1-4a2d-8738-f92f8244e32a%3Aamzn1.sym.2a0a8b4c-5bf1-4a2d-8738-f92f8244e32a&pf_rd_p=2a0a8b4c-5bf1-4a2d-8738-f92f8244e32a&pf_rd_r=NF0JBAXNXXY89XC0VW7F&pd_rd_wg=Sk1PO&pd_rd_r=5ce90713-30a1-4a29-9ae7-2896770a0c17,"https://m.media-amazon.com/images/I/61LVm6EDHrL._AC_SR322,134_CB1169409_QL70_.jpg",dom,2026-04-01T10:17:55.802300Z,0.7494
"Hollyland Lark A1 Combo Wireless Magnetic Microphone for iPhone/iPad/Android Phone, Mini Wireless Mic with 3-Lv Noise Cancel, EQ & Reverb, 6-Lv Gain Control for YouTube Podcast Vlog Content Creation Hollyland Lark A1 Com",4278.0,,4.0,,Out of Stock,https://aax-eu-zaz.amazon.in/x/c/JHzvwTQL-n5RawU-hMqlpPwAAAGdSIymhAoAAAH2AQBvbm9fdHhuX2JpZDEgICBvbm9fdHhuX2ltcDEgICCEKb5F/clv1c_ek-wBAf2LbbUzkYbtcp17tqa7UxSKr7sXAJH96CEI8sNeO2uN-eS03xYuSUuZcub8GS_BRiSfIgTuoE1jU1zpdQiqXaVY2rlMi9MBiD5msRVDwAxLI6DYtyd5fh4pvI0wizTXm_BSljO7hYj9gyjtNA04N2JzvVrkcJYzSU6HIebUSt1fkIrwdP85Yv7YYw1NfZrtVW3TR785WR5uV2s6EJbX2wbDWW1jI9HI_jmT-FoNElrb4EIIed5DO6pCh6PR8_mbhhV5Wjh63zsol8biQ-tQuZhzQyXybwe7cQelxuvwyQ-Om8z9_2IBnCQLFPsFKfNJeKk4A2PztYUTn3bFoJrAdaQ6GuMmnVa0NY9iaiCyXOCqrNZ23LTw0bR7bxlbT6iXOvtqvJURDnTAKgTRXlQGap9VuJ2qV7JOh6-tFxPWdO-dzZGc65qw98Udu-mf_TzOlKObXfgFB3zZrt9GHVoY247DF0vx-8RReUB0Y1nGvyi8QSHoyzcgbhsGQAvukivQF82kYs5bg6xmLkDgmcqrJwuM80tm76m9eOCj3CLa_ZlcC9_NWbwRoVeiFNwqzYMW4qZ6MchILp6b5qtQfYV489Nszj2LTaXGf8GkAOBacoUGscnFMgl9BScs7K9guK7G6Zqoxn4wQxVKMNvsL0y7alWuZ_mgZOermS4LSFT5fHbbX1aFIsNe1uNXtkfc0nVfh5VbY50DgpcS4Eu_Rs5-Kc_FD5uXoWjJx9MbTt2BXC5RLE5IzyxZYi9tva0I8OSAL80TmK1k7uAIpjaYEOKXkz2yXrqF29bQrV5WqHaoGL5SZ4S1eMo8bPFicjfWUtBcWVmr0ChVqVMxGedDtpWHEPk26ligLX5cqRfvL1vb0fYYarH8BPsdrlgJTbQY4br9DuZboZvaOc1SyU-R4AcObyLckM6K8sPNfUXdjkIm1bAkLc6LHw-0MV7aDR3GzpR66Vo7jOkPTf5TSQhhBQf0tZrxu3QWy_X1sEbBgx6r9rz8ojzjaE0hLyi1N4AaNBXAQKr5PhNv9J-CUW677k7ZOvpIchsgF0DbGgUn83y6_XNQaT2NT-48REQ3jFFkc0JqHCQ2T8au_xGxth-ID0Nm16s2Y_6RdN-at2SiJhJXoQgqmrr--Ym6fQiqnbHRe10h2dWOdEqGynBlJqz7qLJ8o2kn6m1Yu_KURAcxMg1oSFt8TeHVxeGaUomBlTAJ8Wd1GrUuxMrjh7hSG47NIKZU6tymmvYPeeuZKgM8OSQbrXW589lGClDD2ydK25W1btd5JrllLg7OTwGleszJuxwPnVQ_aLR4qI0mzifZTc3Yn3my9SDTbN4v60DIqXmMV05XdpKFqEG2e7bxYpn0oVFnJaN-JbR85COfmSUrZG_RnZLVtZDER02a5lcDAApuwJ_5UiD44zo-nRTcUrp28qWSlEFeMjXqgWWP6Ba91byQTChssOnhNZnC8Rj3DfNP1mIe4Y4wNLaBjR49agiTgiWUcgUPj1zULf0VkJV00o1aqVHIhFiv81sVpnPJR27dtEyuZJNvaGVB3ErOonmwCFd_G1FRLaJX9QjQiF3Z1vr6wjUhzLofAkenpMk65DL9TQO8dUIb8Eu6wZk7-YAfz0HyxuNIP41LWhM3oRVgf0EIQS_OIQYSUD0lxMrr1w8e9lWYP9UFEO1V2KhIqkFeRg9zyzIZjoqO5DRICaq12cYuCyyqxALMfseVVxDF5awieAQaiEXhz6l57NIaiYFq0UJbg/https://www.amazon.in/gp/aw/d/B0FMQTNPJ7/?_encoding=UTF8&pd_rd_plhdr=t&aaxitk=5b7e9d480a78e87197c2550ff1f7e899&hsa_cr_id=0&qid=1775038670&sr=1-3-d1b252a8-8353-460e-bdc6-111d37100a16&aref=V8gALWMvFm&ref_=sbx__sbtcd2_asin_2_bkgd&pd_rd_w=wfNwT&content-id=amzn1.sym.2a0a8b4c-5bf1-4a2d-8738-f92f8244e32a%3Aamzn1.sym.2a0a8b4c-5bf1-4a2d-8738-f92f8244e32a&pf_rd_p=2a0a8b4c-5bf1-4a2d-8738-f92f8244e32a&pf_rd_r=NF0JBAXNXXY89XC0VW7F&pd_rd_wg=Sk1PO&pd_rd_r=5ce90713-30a1-4a29-9ae7-2896770a0c17,"https://m.media-amazon.com/images/I/61QaDRgabYL._AC_SR322,134_CB1169409_QL70_.jpg",dom,2026-04-01T10:17:55.802592Z,0.7494
