name,price,currency,rating,reviews_count,availability,url,image_url,source,scraped_at,confidence
"Jon Bhandari Tools 3pc Wooden Handle Wire Brush with Carbon Steel Bristles for Cleaning, Scrubbing, Rust & Paint removal and Polishing 4.1",299.0,,4.1,146.0,Out of Stock,https://www.amazon.in/Jon-Bhandari-Tools-Scrubbing-Polishing/dp/B0BWTY3QWK/ref=sr_1_59?_encoding=UTF8&dib=eyJ2IjoiMSJ9.p_ajYZV6S4jC2skXJ8fdB_hYdBS5x6i6c539bFr1hrm3iuh95zOrFoeGSAS8hC0kP2z8Rs7Do4dDbAuOyO02iUL96EEsmebJybdirUxHwN4fZsqDO5FgEOa6QeDQ6XeFiqvlJtCQ5JGXuB8ZT1p3bmYv2k5lYbYUnPddl9FvN4ysTJZN762-d4yzjbh34LNbwY4uC_Ld-M6BB-oqIQAeRfjfE9SXKdu_2FE16zft1pNaglydu1AfTzsQNi4mTx07q679QgV29ICtx8Oww8oDZDvtZqB2X_jWBallwMrifPs.uRVLmRgixleq205TQ-DQbiAHvortxk7uWAPNapdh8XM&dib_tag=se&qid=1775047398&refinements=p_36%3A3444810031%2Cp_72%3A1318476031&s=kitchen&sr=1-59&xpid=IfqfKSCvgaHE5,https://m.media-amazon.com/images/I/81a2wNgfxKL._AC_UL320_.jpg,dom,2026-04-01T12:43:25.733969Z,0.8074
GUSTAVE® Cigarette Case King Size for Men Women Holds 20 Cigarettes Case Box Holder Brown Leather Vintage Hard Metal Full Pack 84mm Regular Size 4.0,449.0,,4.0,472.0,Out of Stock,https://www.amazon.in/HASTHIP%C2%AE-Cigarette-Cigarettes-Leather-Vintage/dp/B0972RRDXW/ref=sr_1_60?_encoding=UTF8&dib=eyJ2IjoiMSJ9.p_ajYZV6S4jC2skXJ8fdB_hYdBS5x6i6c539bFr1hrm3iuh95zOrFoeGSAS8hC0kP2z8Rs7Do4dDbAuOyO02iUL96EEsmebJybdirUxHwN4fZsqDO5FgEOa6QeDQ6XeFiqvlJtCQ5JGXuB8ZT1p3bmYv2k5lYbYUnPddl9FvN4ysTJZN762-d4yzjbh34LNbwY4uC_Ld-M6BB-oqIQAeRfjfE9SXKdu_2FE16zft1pNaglydu1AfTzsQNi4mTx07q679QgV29ICtx8Oww8oDZDvtZqB2X_jWBallwMrifPs.uRVLmRgixleq205TQ-DQbiAHvortxk7uWAPNapdh8XM&dib_tag=se&qid=1775047398&refinements=p_36%3A3444810031%2Cp_72%3A1318476031&s=kitchen&sr=1-60&xpid=IfqfKSCvgaHE5,https://m.media-amazon.com/images/I/61+36ZuNFXL._AC_UL320_.jpg,dom,2026-04-01T12:43:25.734201Z,0.8074
"Tia Screws 2mm Dia for Small Furniture, Instruments, Projects and DIY -480pcs (M2x8mm, Silver) 4.1",299.0,,4.1,131.0,Out of Stock,https://www.amazon.in/Tia-Furniture-Instruments-Projects-480pcs/dp/B08X3L4VCM/ref=sr_1_61?_encoding=UTF8&dib=eyJ2IjoiMSJ9.p_ajYZV6S4jC2skXJ8fdB_hYdBS5x6i6c539bFr1hrm3iuh95zOrFoeGSAS8hC0kP2z8Rs7Do4dDbAuOyO02iUL96EEsmebJybdirUxHwN4fZsqDO5FgEOa6QeDQ6XeFiqvlJtCQ5JGXuB8ZT1p3bmYv2k5lYbYUnPddl9FvN4ysTJZN762-d4yzjbh34LNbwY4uC_Ld-M6BB-oqIQAeRfjfE9SXKdu_2FE16zft1pNaglydu1AfTzsQNi4mTx07q679QgV29ICtx8Oww8oDZDvtZqB2X_jWBallwMrifPs.uRVLmRgixleq205TQ-DQbiAHvortxk7uWAPNapdh8XM&dib_tag=se&qid=1775047398&refinements=p_36%3A3444810031%2Cp_72%3A1318476031&s=kitchen&sr=1-61&xpid=IfqfKSCvgaHE5,https://m.media-amazon.com/images/I/91-p7p9mF0L._AC_UL320_.jpg,dom,2026-04-01T12:43:25.734403Z,0.8074
"Taparia Ki10V Allen Key Set(Pack Of 10)-Hex,22 cm 4.1",239.0,,4.1,14600.0,Out of Stock,https://www.amazon.in/Taparia-KI-10V-Finish-Packing/dp/B00P66UQ8O/ref=sr_1_62?_encoding=UTF8&dib=eyJ2IjoiMSJ9.p_ajYZV6S4jC2skXJ8fdB_hYdBS5x6i6c539bFr1hrm3iuh95zOrFoeGSAS8hC0kP2z8Rs7Do4dDbAuOyO02iUL96EEsmebJybdirUxHwN4fZsqDO5FgEOa6QeDQ6XeFiqvlJtCQ5JGXuB8ZT1p3bmYv2k5lYbYUnPddl9FvN4ysTJZN762-d4yzjbh34LNbwY4uC_Ld-M6BB-oqIQAeRfjfE9SXKdu_2FE16zft1pNaglydu1AfTzsQNi4mTx07q679QgV29ICtx8Oww8oDZDvtZqB2X_jWBallwMrifPs.uRVLmRgixleq205TQ-DQbiAHvortxk7uWAPNapdh8XM&dib_tag=se&qid=1775047398&refinements=p_36%3A3444810031%2Cp_72%3A1318476031&s=kitchen&sr=1-62&xpid=IfqfKSCvgaHE5,https://m.media-amazon.com/images/I/71fezyqZw2L._AC_UL320_.jpg,dom,2026-04-01T12:43:25.734615Z,0.8074
Inditrust Hammer Drilling Set of 2 Chisel Bits Set 14 x 250MM Flat & Pointed | 14mm Demolition Rotary Hammer Bits (14 x 250 mm) 4.2,230.0,,4.2,576.0,Out of Stock,https://www.amazon.in/Inditrust-Electric-Concrete-Slotting-EXCELLENT/dp/B07QQZXPQ5/ref=sr_1_63?_encoding=UTF8&dib=eyJ2IjoiMSJ9.p_ajYZV6S4jC2skXJ8fdB_hYdBS5x6i6c539bFr1hrm3iuh95zOrFoeGSAS8hC0kP2z8Rs7Do4dDbAuOyO02iUL96EEsmebJybdirUxHwN4fZsqDO5FgEOa6QeDQ6XeFiqvlJtCQ5JGXuB8ZT1p3bmYv2k5lYbYUnPddl9FvN4ysTJZN762-d4yzjbh34LNbwY4uC_Ld-M6BB-oqIQAeRfjfE9SXKdu_2FE16zft1pNaglydu1AfTzsQNi4mTx07q679QgV29ICtx8Oww8oDZDvtZqB2X_jWBallwMrifPs.uRVLmRgixleq205TQ-DQbiAHvortxk7uWAPNapdh8XM&dib_tag=se&qid=1775047398&refinements=p_36%3A3444810031%2Cp_72%3A1318476031&s=kitchen&sr=1-63&xpid=IfqfKSCvgaHE5,https://m.media-amazon.com/images/I/31Awy0pujBL._AC_UL320_.jpg,dom,2026-04-01T12:43:25.734853Z,0.8074
"INGCO 6 pcs Screw Driver Tool Set Kit, CR-V Screwdriver Set for DIY Household Repair, INGCO Design Handle, CR-V Round Blade Material 4.3",499.0,,4.3,1100.0,Out of Stock,https://www.amazon.in/Screwdriver-Household-Repair-Design-Material/dp/B09NRCLKDX/ref=sr_1_64?_encoding=UTF8&dib=eyJ2IjoiMSJ9.p_ajYZV6S4jC2skXJ8fdB_hYdBS5x6i6c539bFr1hrm3iuh95zOrFoeGSAS8hC0kP2z8Rs7Do4dDbAuOyO02iUL96EEsmebJybdirUxHwN4fZsqDO5FgEOa6QeDQ6XeFiqvlJtCQ5JGXuB8ZT1p3bmYv2k5lYbYUnPddl9FvN4ysTJZN762-d4yzjbh34LNbwY4uC_Ld-M6BB-oqIQAeRfjfE9SXKdu_2FE16zft1pNaglydu1AfTzsQNi4mTx07q679QgV29ICtx8Oww8oDZDvtZqB2X_jWBallwMrifPs.uRVLmRgixleq205TQ-DQbiAHvortxk7uWAPNapdh8XM&dib_tag=se&qid=1775047398&refinements=p_36%3A3444810031%2Cp_72%3A1318476031&s=kitchen&sr=1-64&xpid=IfqfKSCvgaHE5,https://m.media-amazon.com/images/I/71mnjx3AScL._AC_UL320_.jpg,dom,2026-04-01T12:43:25.735084Z,0.8074
"Makita D-58849 Ratchet Screwdriver - Blue, 1 Piece, PH2 4.2",419.0,,4.2,1500.0,In Stock,https://www.amazon.in/MAKITA-Ratchet-Screwdriver-PH2-D-58833/dp/B01BGVOHMS/ref=sr_1_65?_encoding=UTF8&dib=eyJ2IjoiMSJ9.p_ajYZV6S4jC2skXJ8fdB_hYdBS5x6i6c539bFr1hrm3iuh95zOrFoeGSAS8hC0kP2z8Rs7Do4dDbAuOyO02iUL96EEsmebJybdirUxHwN4fZsqDO5FgEOa6QeDQ6XeFiqvlJtCQ5JGXuB8ZT1p3bmYv2k5lYbYUnPddl9FvN4ysTJZN762-d4yzjbh34LNbwY4uC_Ld-M6BB-oqIQAeRfjfE9SXKdu_2FE16zft1pNaglydu1AfTzsQNi4mTx07q679QgV29ICtx8Oww8oDZDvtZqB2X_jWBallwMrifPs.uRVLmRgixleq205TQ-DQbiAHvortxk7uWAPNapdh8XM&dib_tag=se&qid=1775047398&refinements=p_36%3A3444810031%2Cp_72%3A1318476031&s=kitchen&sr=1-65&xpid=IfqfKSCvgaHE5,https://m.media-amazon.com/images/I/51X1M2PenpL._AC_UL320_.jpg,dom,2026-04-01T12:43:25.735294Z,0.8074
"Best seller Eveready Boomlite DL85, Rechargeable 1W LED Torch Cum Emergency 2W SidelightType-B/Micro-USB Fast Charging, Overcharge & Deep Discharge Protection, Powered by Li-Ion Battery, Pack of 2 4.0",249.0,,4.0,951.0,Out of Stock,https://www.amazon.in/Eveready-Boomlight-Rechargeable-Emergency-Technology/dp/B0CFTTZR4K/ref=sr_1_66?_encoding=UTF8&dib=eyJ2IjoiMSJ9.p_ajYZV6S4jC2skXJ8fdB_hYdBS5x6i6c539bFr1hrm3iuh95zOrFoeGSAS8hC0kP2z8Rs7Do4dDbAuOyO02iUL96EEsmebJybdirUxHwN4fZsqDO5FgEOa6QeDQ6XeFiqvlJtCQ5JGXuB8ZT1p3bmYv2k5lYbYUnPddl9FvN4ysTJZN762-d4yzjbh34LNbwY4uC_Ld-M6BB-oqIQAeRfjfE9SXKdu_2FE16zft1pNaglydu1AfTzsQNi4mTx07q679QgV29ICtx8Oww8oDZDvtZqB2X_jWBallwMrifPs.uRVLmRgixleq205TQ-DQbiAHvortxk7uWAPNapdh8XM&dib_tag=se&qid=1775047398&refinements=p_36%3A3444810031%2Cp_72%3A1318476031&s=kitchen&sr=1-66&xpid=IfqfKSCvgaHE5,https://m.media-amazon.com/images/I/81Qc3Zo4FAL._AC_UL320_.jpg,dom,2026-04-01T12:43:25.735540Z,0.8074
"Round Corner Puncher 3 in 1-3 Way Corner Cutter for Paper Craft (R4mm+R7mm+R10mm) for Cutting Different Corners, DIY Projects, Card Making & Scrapbooking 4.1",265.0,,4.1,1200.0,Out of Stock,https://www.amazon.in/ECOHU-Puncher-Different-Projects-Scrapbooking/dp/B08X6QSXMF/ref=sr_1_67?_encoding=UTF8&dib=eyJ2IjoiMSJ9.p_ajYZV6S4jC2skXJ8fdB_hYdBS5x6i6c539bFr1hrm3iuh95zOrFoeGSAS8hC0kP2z8Rs7Do4dDbAuOyO02iUL96EEsmebJybdirUxHwN4fZsqDO5FgEOa6QeDQ6XeFiqvlJtCQ5JGXuB8ZT1p3bmYv2k5lYbYUnPddl9FvN4ysTJZN762-d4yzjbh34LNbwY4uC_Ld-M6BB-oqIQAeRfjfE9SXKdu_2FE16zft1pNaglydu1AfTzsQNi4mTx07q679QgV29ICtx8Oww8oDZDvtZqB2X_jWBallwMrifPs.uRVLmRgixleq205TQ-DQbiAHvortxk7uWAPNapdh8XM&dib_tag=se&qid=1775047398&refinements=p_36%3A3444810031%2Cp_72%3A1318476031&s=kitchen&sr=1-67&xpid=IfqfKSCvgaHE5,https://m.media-amazon.com/images/I/71fh8jwuETL._AC_UL320_.jpg,dom,2026-04-01T12:43:25.735772Z,0.8074
"CoolTool 6 Pieces Hex Shank Flat Drill Bits set For Spade Boring In Wood, Plastic, PVC, Etc. (10 mm, 12 mm, 16 mm, 18 mm, 20 mm & 25 mm), Made of Heat Treated High-Carbon Steel, 6 - Bits Set 4.0",289.0,,4.0,401.0,Out of Stock,https://www.amazon.in/CoolTool-Pieces-Shank-Boring-Plastic/dp/B08Q8LHGLL/ref=sr_1_68?_encoding=UTF8&dib=eyJ2IjoiMSJ9.p_ajYZV6S4jC2skXJ8fdB_hYdBS5x6i6c539bFr1hrm3iuh95zOrFoeGSAS8hC0kP2z8Rs7Do4dDbAuOyO02iUL96EEsmebJybdirUxHwN4fZsqDO5FgEOa6QeDQ6XeFiqvlJtCQ5JGXuB8ZT1p3bmYv2k5lYbYUnPddl9FvN4ysTJZN762-d4yzjbh34LNbwY4uC_Ld-M6BB-oqIQAeRfjfE9SXKdu_2FE16zft1pNaglydu1AfTzsQNi4mTx07q679QgV29ICtx8Oww8oDZDvtZqB2X_jWBallwMrifPs.uRVLmRgixleq205TQ-DQbiAHvortxk7uWAPNapdh8XM&dib_tag=se&qid=1775047398&refinements=p_36%3A3444810031%2Cp_72%3A1318476031&s=kitchen&sr=1-68&xpid=IfqfKSCvgaHE5,https://m.media-amazon.com/images/I/61WE1+O-nqL._AC_UL320_.jpg,dom,2026-04-01T12:43:25.736025Z,0.8074
Electronic Spices Heavy Duty Industrial Grade Self Locking Cable Zip Ties (2.5X150mm) 100 Pieces (GREEN) 4.2,117.0,,4.2,584.0,Out of Stock,https://www.amazon.in/Electronic-Spices-Industrial-Locking-2-5X150mm/dp/B09P8KBD7M/ref=sr_1_69?_encoding=UTF8&dib=eyJ2IjoiMSJ9.p_ajYZV6S4jC2skXJ8fdB_hYdBS5x6i6c539bFr1hrm3iuh95zOrFoeGSAS8hC0kP2z8Rs7Do4dDbAuOyO02iUL96EEsmebJybdirUxHwN4fZsqDO5FgEOa6QeDQ6XeFiqvlJtCQ5JGXuB8ZT1p3bmYv2k5lYbYUnPddl9FvN4ysTJZN762-d4yzjbh34LNbwY4uC_Ld-M6BB-oqIQAeRfjfE9SXKdu_2FE16zft1pNaglydu1AfTzsQNi4mTx07q679QgV29ICtx8Oww8oDZDvtZqB2X_jWBallwMrifPs.uRVLmRgixleq205TQ-DQbiAHvortxk7uWAPNapdh8XM&dib_tag=se&qid=1775047398&refinements=p_36%3A3444810031%2Cp_72%3A1318476031&s=kitchen&sr=1-69&xpid=IfqfKSCvgaHE5,https://m.media-amazon.com/images/I/612X23F23cL._AC_UL320_.jpg,dom,2026-04-01T12:43:25.736247Z,0.8074
HOME BUY Ceramic 11 Pcs Wooden Handle Clay Carving Pottery Sculpting Tools for Art and Craft 4.2,269.0,,4.2,1200.0,Out of Stock,https://www.amazon.in/DONGXU-ART-Ceramic-Clay-Tool/dp/B00YJC9EIE/ref=sr_1_70?_encoding=UTF8&dib=eyJ2IjoiMSJ9.p_ajYZV6S4jC2skXJ8fdB_hYdBS5x6i6c539bFr1hrm3iuh95zOrFoeGSAS8hC0kP2z8Rs7Do4dDbAuOyO02iUL96EEsmebJybdirUxHwN4fZsqDO5FgEOa6QeDQ6XeFiqvlJtCQ5JGXuB8ZT1p3bmYv2k5lYbYUnPddl9FvN4ysTJZN762-d4yzjbh34LNbwY4uC_Ld-M6BB-oqIQAeRfjfE9SXKdu_2FE16zft1pNaglydu1AfTzsQNi4mTx07q679QgV29ICtx8Oww8oDZDvtZqB2X_jWBallwMrifPs.uRVLmRgixleq205TQ-DQbiAHvortxk7uWAPNapdh8XM&dib_tag=se&qid=1775047398&refinements=p_36%3A3444810031%2Cp_72%3A1318476031&s=kitchen&sr=1-70&xpid=IfqfKSCvgaHE5,https://m.media-amazon.com/images/I/61wVfeRfEHL._AC_UL320_.jpg,dom,2026-04-01T12:43:25.736535Z,0.8074
"TATA AGRICO Multi-purpose Combination Plier Induction Hardened Cutting Edges| Plier for Cutting, Bending, Pulling & Gripping Wires & Nails| High Strength Construction| Ergonomic Grip (7-inch -Yellow) 4.2 4.2 out of 5 sta",400.0,,4.2,350.0,Out of Stock,https://www.amazon.in/Tata-Agrico-Multi-purpose-Combination-Plier/dp/B07BCFGXQV/ref=sr_1_71?_encoding=UTF8&dib=eyJ2IjoiMSJ9.p_ajYZV6S4jC2skXJ8fdB_hYdBS5x6i6c539bFr1hrm3iuh95zOrFoeGSAS8hC0kP2z8Rs7Do4dDbAuOyO02iUL96EEsmebJybdirUxHwN4fZsqDO5FgEOa6QeDQ6XeFiqvlJtCQ5JGXuB8ZT1p3bmYv2k5lYbYUnPddl9FvN4ysTJZN762-d4yzjbh34LNbwY4uC_Ld-M6BB-oqIQAeRfjfE9SXKdu_2FE16zft1pNaglydu1AfTzsQNi4mTx07q679QgV29ICtx8Oww8oDZDvtZqB2X_jWBallwMrifPs.uRVLmRgixleq205TQ-DQbiAHvortxk7uWAPNapdh8XM&dib_tag=se&qid=1775047398&refinements=p_36%3A3444810031%2Cp_72%3A1318476031&s=kitchen&sr=1-71&xpid=IfqfKSCvgaHE5,https://m.media-amazon.com/images/I/419y67zYZML._AC_UL320_.jpg,dom,2026-04-01T12:43:25.736785Z,0.8074
Multitec Industries Ltd Multi tec Chrome Vanadium 2-in-1 Screwdriver Set (Orange 200mm x 6mm) 4.2,299.0,,4.2,324.0,Out of Stock,https://www.amazon.in/Multi-tec-Chrome-Vanadium-Screwdriver/dp/B01NBIOTFC/ref=sr_1_72?_encoding=UTF8&dib=eyJ2IjoiMSJ9.p_ajYZV6S4jC2skXJ8fdB_hYdBS5x6i6c539bFr1hrm3iuh95zOrFoeGSAS8hC0kP2z8Rs7Do4dDbAuOyO02iUL96EEsmebJybdirUxHwN4fZsqDO5FgEOa6QeDQ6XeFiqvlJtCQ5JGXuB8ZT1p3bmYv2k5lYbYUnPddl9FvN4ysTJZN762-d4yzjbh34LNbwY4uC_Ld-M6BB-oqIQAeRfjfE9SXKdu_2FE16zft1pNaglydu1AfTzsQNi4mTx07q679QgV29ICtx8Oww8oDZDvtZqB2X_jWBallwMrifPs.uRVLmRgixleq205TQ-DQbiAHvortxk7uWAPNapdh8XM&dib_tag=se&qid=1775047398&refinements=p_36%3A3444810031%2Cp_72%3A1318476031&s=kitchen&sr=1-72&xpid=IfqfKSCvgaHE5,https://m.media-amazon.com/images/I/612T6+tYeyL._AC_UL320_.jpg,dom,2026-04-01T12:43:25.736990Z,0.8074
